left,top,right,bottom,id
242132.5585418254777323,5074582.2705281060189009,242232.5585418254777323,5074682.2705281060189009,"1533"
242132.5585418254777323,5074482.2705281060189009,242232.5585418254777323,5074582.2705281060189009,"1534"
242132.5585418254777323,5074382.2705281060189009,242232.5585418254777323,5074482.2705281060189009,"1535"
242132.5585418254777323,5074282.2705281060189009,242232.5585418254777323,5074382.2705281060189009,"1536"
242132.5585418254777323,5074182.2705281060189009,242232.5585418254777323,5074282.2705281060189009,"1537"
242132.5585418254777323,5074082.2705281060189009,242232.5585418254777323,5074182.2705281060189009,"1538"
242132.5585418254777323,5073982.2705281060189009,242232.5585418254777323,5074082.2705281060189009,"1539"
242132.5585418254777323,5073882.2705281060189009,242232.5585418254777323,5073982.2705281060189009,"1540"
242132.5585418254777323,5073782.2705281060189009,242232.5585418254777323,5073882.2705281060189009,"1541"
242132.5585418254777323,5073682.2705281060189009,242232.5585418254777323,5073782.2705281060189009,"1542"
242132.5585418254777323,5073582.2705281060189009,242232.5585418254777323,5073682.2705281060189009,"1543"
242132.5585418254777323,5073482.2705281060189009,242232.5585418254777323,5073582.2705281060189009,"1544"
242132.5585418254777323,5073382.2705281060189009,242232.5585418254777323,5073482.2705281060189009,"1545"
242132.5585418254777323,5073282.2705281060189009,242232.5585418254777323,5073382.2705281060189009,"1546"
242132.5585418254777323,5073182.2705281060189009,242232.5585418254777323,5073282.2705281060189009,"1547"
242132.5585418254777323,5073082.2705281060189009,242232.5585418254777323,5073182.2705281060189009,"1548"
242132.5585418254777323,5072982.2705281060189009,242232.5585418254777323,5073082.2705281060189009,"1549"
242132.5585418254777323,5072882.2705281060189009,242232.5585418254777323,5072982.2705281060189009,"1550"
242132.5585418254777323,5072782.2705281060189009,242232.5585418254777323,5072882.2705281060189009,"1551"
242132.5585418254777323,5072682.2705281060189009,242232.5585418254777323,5072782.2705281060189009,"1552"
242132.5585418254777323,5072582.2705281060189009,242232.5585418254777323,5072682.2705281060189009,"1553"
242132.5585418254777323,5072482.2705281060189009,242232.5585418254777323,5072582.2705281060189009,"1554"
242132.5585418254777323,5072382.2705281060189009,242232.5585418254777323,5072482.2705281060189009,"1555"
242132.5585418254777323,5072282.2705281060189009,242232.5585418254777323,5072382.2705281060189009,"1556"
242132.5585418254777323,5072182.2705281060189009,242232.5585418254777323,5072282.2705281060189009,"1557"
242132.5585418254777323,5072082.2705281060189009,242232.5585418254777323,5072182.2705281060189009,"1558"
242132.5585418254777323,5071982.2705281060189009,242232.5585418254777323,5072082.2705281060189009,"1559"
242132.5585418254777323,5071882.2705281060189009,242232.5585418254777323,5071982.2705281060189009,"1560"
242132.5585418254777323,5071782.2705281060189009,242232.5585418254777323,5071882.2705281060189009,"1561"
242132.5585418254777323,5071682.2705281060189009,242232.5585418254777323,5071782.2705281060189009,"1562"
242132.5585418254777323,5071582.2705281060189009,242232.5585418254777323,5071682.2705281060189009,"1563"
242132.5585418254777323,5071482.2705281060189009,242232.5585418254777323,5071582.2705281060189009,"1564"
242132.5585418254777323,5071382.2705281060189009,242232.5585418254777323,5071482.2705281060189009,"1565"
242132.5585418254777323,5071282.2705281060189009,242232.5585418254777323,5071382.2705281060189009,"1566"
242132.5585418254777323,5071182.2705281060189009,242232.5585418254777323,5071282.2705281060189009,"1567"
242132.5585418254777323,5071082.2705281060189009,242232.5585418254777323,5071182.2705281060189009,"1568"
242132.5585418254777323,5070982.2705281060189009,242232.5585418254777323,5071082.2705281060189009,"1569"
242132.5585418254777323,5070882.2705281060189009,242232.5585418254777323,5070982.2705281060189009,"1570"
242132.5585418254777323,5070782.2705281060189009,242232.5585418254777323,5070882.2705281060189009,"1571"
242132.5585418254777323,5070682.2705281060189009,242232.5585418254777323,5070782.2705281060189009,"1572"
242132.5585418254777323,5070582.2705281060189009,242232.5585418254777323,5070682.2705281060189009,"1573"
242132.5585418254777323,5070482.2705281060189009,242232.5585418254777323,5070582.2705281060189009,"1574"
242132.5585418254777323,5070382.2705281060189009,242232.5585418254777323,5070482.2705281060189009,"1575"
242132.5585418254777323,5070282.2705281060189009,242232.5585418254777323,5070382.2705281060189009,"1576"
242132.5585418254777323,5070182.2705281060189009,242232.5585418254777323,5070282.2705281060189009,"1577"
242132.5585418254777323,5070082.2705281060189009,242232.5585418254777323,5070182.2705281060189009,"1578"
242132.5585418254777323,5069982.2705281060189009,242232.5585418254777323,5070082.2705281060189009,"1579"
242132.5585418254777323,5069882.2705281060189009,242232.5585418254777323,5069982.2705281060189009,"1580"
242132.5585418254777323,5069782.2705281060189009,242232.5585418254777323,5069882.2705281060189009,"1581"
242132.5585418254777323,5069682.2705281060189009,242232.5585418254777323,5069782.2705281060189009,"1582"
242132.5585418254777323,5069582.2705281060189009,242232.5585418254777323,5069682.2705281060189009,"1583"
242132.5585418254777323,5069482.2705281060189009,242232.5585418254777323,5069582.2705281060189009,"1584"
242232.5585418254777323,5075982.2705281060189009,242332.5585418254777323,5076082.2705281060189009,"1585"
242232.5585418254777323,5075882.2705281060189009,242332.5585418254777323,5075982.2705281060189009,"1586"
242232.5585418254777323,5075782.2705281060189009,242332.5585418254777323,5075882.2705281060189009,"1587"
242232.5585418254777323,5075682.2705281060189009,242332.5585418254777323,5075782.2705281060189009,"1588"
242232.5585418254777323,5075582.2705281060189009,242332.5585418254777323,5075682.2705281060189009,"1589"
242232.5585418254777323,5075482.2705281060189009,242332.5585418254777323,5075582.2705281060189009,"1590"
242232.5585418254777323,5075382.2705281060189009,242332.5585418254777323,5075482.2705281060189009,"1591"
242232.5585418254777323,5075282.2705281060189009,242332.5585418254777323,5075382.2705281060189009,"1592"
242232.5585418254777323,5075182.2705281060189009,242332.5585418254777323,5075282.2705281060189009,"1593"
242232.5585418254777323,5075082.2705281060189009,242332.5585418254777323,5075182.2705281060189009,"1594"
242232.5585418254777323,5074982.2705281060189009,242332.5585418254777323,5075082.2705281060189009,"1595"
242232.5585418254777323,5074882.2705281060189009,242332.5585418254777323,5074982.2705281060189009,"1596"
242232.5585418254777323,5074782.2705281060189009,242332.5585418254777323,5074882.2705281060189009,"1597"
242232.5585418254777323,5074682.2705281060189009,242332.5585418254777323,5074782.2705281060189009,"1598"
242232.5585418254777323,5074582.2705281060189009,242332.5585418254777323,5074682.2705281060189009,"1599"
242232.5585418254777323,5074482.2705281060189009,242332.5585418254777323,5074582.2705281060189009,"1600"
242232.5585418254777323,5074382.2705281060189009,242332.5585418254777323,5074482.2705281060189009,"1601"
242232.5585418254777323,5074282.2705281060189009,242332.5585418254777323,5074382.2705281060189009,"1602"
242232.5585418254777323,5074182.2705281060189009,242332.5585418254777323,5074282.2705281060189009,"1603"
242232.5585418254777323,5074082.2705281060189009,242332.5585418254777323,5074182.2705281060189009,"1604"
242232.5585418254777323,5073982.2705281060189009,242332.5585418254777323,5074082.2705281060189009,"1605"
242232.5585418254777323,5073882.2705281060189009,242332.5585418254777323,5073982.2705281060189009,"1606"
242232.5585418254777323,5073782.2705281060189009,242332.5585418254777323,5073882.2705281060189009,"1607"
242232.5585418254777323,5073682.2705281060189009,242332.5585418254777323,5073782.2705281060189009,"1608"
242232.5585418254777323,5073582.2705281060189009,242332.5585418254777323,5073682.2705281060189009,"1609"
242232.5585418254777323,5073482.2705281060189009,242332.5585418254777323,5073582.2705281060189009,"1610"
242232.5585418254777323,5073382.2705281060189009,242332.5585418254777323,5073482.2705281060189009,"1611"
242232.5585418254777323,5073282.2705281060189009,242332.5585418254777323,5073382.2705281060189009,"1612"
242232.5585418254777323,5073182.2705281060189009,242332.5585418254777323,5073282.2705281060189009,"1613"
242232.5585418254777323,5073082.2705281060189009,242332.5585418254777323,5073182.2705281060189009,"1614"
242232.5585418254777323,5072982.2705281060189009,242332.5585418254777323,5073082.2705281060189009,"1615"
242232.5585418254777323,5072882.2705281060189009,242332.5585418254777323,5072982.2705281060189009,"1616"
242232.5585418254777323,5072782.2705281060189009,242332.5585418254777323,5072882.2705281060189009,"1617"
242232.5585418254777323,5072682.2705281060189009,242332.5585418254777323,5072782.2705281060189009,"1618"
242232.5585418254777323,5072582.2705281060189009,242332.5585418254777323,5072682.2705281060189009,"1619"
242232.5585418254777323,5072482.2705281060189009,242332.5585418254777323,5072582.2705281060189009,"1620"
242232.5585418254777323,5072382.2705281060189009,242332.5585418254777323,5072482.2705281060189009,"1621"
242232.5585418254777323,5072282.2705281060189009,242332.5585418254777323,5072382.2705281060189009,"1622"
242232.5585418254777323,5072182.2705281060189009,242332.5585418254777323,5072282.2705281060189009,"1623"
242232.5585418254777323,5072082.2705281060189009,242332.5585418254777323,5072182.2705281060189009,"1624"
242232.5585418254777323,5071982.2705281060189009,242332.5585418254777323,5072082.2705281060189009,"1625"
242232.5585418254777323,5071882.2705281060189009,242332.5585418254777323,5071982.2705281060189009,"1626"
242232.5585418254777323,5071782.2705281060189009,242332.5585418254777323,5071882.2705281060189009,"1627"
242232.5585418254777323,5071682.2705281060189009,242332.5585418254777323,5071782.2705281060189009,"1628"
242232.5585418254777323,5071582.2705281060189009,242332.5585418254777323,5071682.2705281060189009,"1629"
242232.5585418254777323,5071482.2705281060189009,242332.5585418254777323,5071582.2705281060189009,"1630"
242232.5585418254777323,5071382.2705281060189009,242332.5585418254777323,5071482.2705281060189009,"1631"
242232.5585418254777323,5071282.2705281060189009,242332.5585418254777323,5071382.2705281060189009,"1632"
242232.5585418254777323,5071182.2705281060189009,242332.5585418254777323,5071282.2705281060189009,"1633"
242232.5585418254777323,5071082.2705281060189009,242332.5585418254777323,5071182.2705281060189009,"1634"
242232.5585418254777323,5070982.2705281060189009,242332.5585418254777323,5071082.2705281060189009,"1635"
242232.5585418254777323,5070882.2705281060189009,242332.5585418254777323,5070982.2705281060189009,"1636"
242232.5585418254777323,5070782.2705281060189009,242332.5585418254777323,5070882.2705281060189009,"1637"
242232.5585418254777323,5070682.2705281060189009,242332.5585418254777323,5070782.2705281060189009,"1638"
242232.5585418254777323,5070582.2705281060189009,242332.5585418254777323,5070682.2705281060189009,"1639"
242232.5585418254777323,5070482.2705281060189009,242332.5585418254777323,5070582.2705281060189009,"1640"
242232.5585418254777323,5070382.2705281060189009,242332.5585418254777323,5070482.2705281060189009,"1641"
242232.5585418254777323,5070282.2705281060189009,242332.5585418254777323,5070382.2705281060189009,"1642"
242232.5585418254777323,5070182.2705281060189009,242332.5585418254777323,5070282.2705281060189009,"1643"
242232.5585418254777323,5070082.2705281060189009,242332.5585418254777323,5070182.2705281060189009,"1644"
242232.5585418254777323,5069982.2705281060189009,242332.5585418254777323,5070082.2705281060189009,"1645"
242232.5585418254777323,5069882.2705281060189009,242332.5585418254777323,5069982.2705281060189009,"1646"
242232.5585418254777323,5069782.2705281060189009,242332.5585418254777323,5069882.2705281060189009,"1647"
242232.5585418254777323,5069682.2705281060189009,242332.5585418254777323,5069782.2705281060189009,"1648"
242232.5585418254777323,5069582.2705281060189009,242332.5585418254777323,5069682.2705281060189009,"1649"
242232.5585418254777323,5069482.2705281060189009,242332.5585418254777323,5069582.2705281060189009,"1650"
242332.5585418254777323,5075982.2705281060189009,242432.5585418254777323,5076082.2705281060189009,"1651"
242332.5585418254777323,5075882.2705281060189009,242432.5585418254777323,5075982.2705281060189009,"1652"
242332.5585418254777323,5075782.2705281060189009,242432.5585418254777323,5075882.2705281060189009,"1653"
242332.5585418254777323,5075682.2705281060189009,242432.5585418254777323,5075782.2705281060189009,"1654"
242332.5585418254777323,5075582.2705281060189009,242432.5585418254777323,5075682.2705281060189009,"1655"
242332.5585418254777323,5075482.2705281060189009,242432.5585418254777323,5075582.2705281060189009,"1656"
242332.5585418254777323,5075382.2705281060189009,242432.5585418254777323,5075482.2705281060189009,"1657"
242332.5585418254777323,5075282.2705281060189009,242432.5585418254777323,5075382.2705281060189009,"1658"
242332.5585418254777323,5075182.2705281060189009,242432.5585418254777323,5075282.2705281060189009,"1659"
242332.5585418254777323,5075082.2705281060189009,242432.5585418254777323,5075182.2705281060189009,"1660"
242332.5585418254777323,5074982.2705281060189009,242432.5585418254777323,5075082.2705281060189009,"1661"
242332.5585418254777323,5074882.2705281060189009,242432.5585418254777323,5074982.2705281060189009,"1662"
242332.5585418254777323,5074782.2705281060189009,242432.5585418254777323,5074882.2705281060189009,"1663"
242332.5585418254777323,5074682.2705281060189009,242432.5585418254777323,5074782.2705281060189009,"1664"
242332.5585418254777323,5074582.2705281060189009,242432.5585418254777323,5074682.2705281060189009,"1665"
242332.5585418254777323,5074482.2705281060189009,242432.5585418254777323,5074582.2705281060189009,"1666"
242332.5585418254777323,5074382.2705281060189009,242432.5585418254777323,5074482.2705281060189009,"1667"
242332.5585418254777323,5074282.2705281060189009,242432.5585418254777323,5074382.2705281060189009,"1668"
242332.5585418254777323,5074182.2705281060189009,242432.5585418254777323,5074282.2705281060189009,"1669"
242332.5585418254777323,5074082.2705281060189009,242432.5585418254777323,5074182.2705281060189009,"1670"
242332.5585418254777323,5073982.2705281060189009,242432.5585418254777323,5074082.2705281060189009,"1671"
242332.5585418254777323,5073882.2705281060189009,242432.5585418254777323,5073982.2705281060189009,"1672"
242332.5585418254777323,5073782.2705281060189009,242432.5585418254777323,5073882.2705281060189009,"1673"
242332.5585418254777323,5073682.2705281060189009,242432.5585418254777323,5073782.2705281060189009,"1674"
242332.5585418254777323,5073582.2705281060189009,242432.5585418254777323,5073682.2705281060189009,"1675"
242332.5585418254777323,5073482.2705281060189009,242432.5585418254777323,5073582.2705281060189009,"1676"
242332.5585418254777323,5073382.2705281060189009,242432.5585418254777323,5073482.2705281060189009,"1677"
242332.5585418254777323,5073282.2705281060189009,242432.5585418254777323,5073382.2705281060189009,"1678"
242332.5585418254777323,5073182.2705281060189009,242432.5585418254777323,5073282.2705281060189009,"1679"
242332.5585418254777323,5073082.2705281060189009,242432.5585418254777323,5073182.2705281060189009,"1680"
242332.5585418254777323,5072982.2705281060189009,242432.5585418254777323,5073082.2705281060189009,"1681"
242332.5585418254777323,5072882.2705281060189009,242432.5585418254777323,5072982.2705281060189009,"1682"
242332.5585418254777323,5072782.2705281060189009,242432.5585418254777323,5072882.2705281060189009,"1683"
242332.5585418254777323,5072682.2705281060189009,242432.5585418254777323,5072782.2705281060189009,"1684"
242332.5585418254777323,5072582.2705281060189009,242432.5585418254777323,5072682.2705281060189009,"1685"
242332.5585418254777323,5072482.2705281060189009,242432.5585418254777323,5072582.2705281060189009,"1686"
242332.5585418254777323,5072382.2705281060189009,242432.5585418254777323,5072482.2705281060189009,"1687"
242332.5585418254777323,5072282.2705281060189009,242432.5585418254777323,5072382.2705281060189009,"1688"
242332.5585418254777323,5072182.2705281060189009,242432.5585418254777323,5072282.2705281060189009,"1689"
242332.5585418254777323,5072082.2705281060189009,242432.5585418254777323,5072182.2705281060189009,"1690"
242332.5585418254777323,5071982.2705281060189009,242432.5585418254777323,5072082.2705281060189009,"1691"
242332.5585418254777323,5071882.2705281060189009,242432.5585418254777323,5071982.2705281060189009,"1692"
242332.5585418254777323,5071782.2705281060189009,242432.5585418254777323,5071882.2705281060189009,"1693"
242332.5585418254777323,5071682.2705281060189009,242432.5585418254777323,5071782.2705281060189009,"1694"
242332.5585418254777323,5071582.2705281060189009,242432.5585418254777323,5071682.2705281060189009,"1695"
242332.5585418254777323,5071482.2705281060189009,242432.5585418254777323,5071582.2705281060189009,"1696"
242332.5585418254777323,5071382.2705281060189009,242432.5585418254777323,5071482.2705281060189009,"1697"
242332.5585418254777323,5071282.2705281060189009,242432.5585418254777323,5071382.2705281060189009,"1698"
242332.5585418254777323,5071182.2705281060189009,242432.5585418254777323,5071282.2705281060189009,"1699"
242332.5585418254777323,5071082.2705281060189009,242432.5585418254777323,5071182.2705281060189009,"1700"
242332.5585418254777323,5070982.2705281060189009,242432.5585418254777323,5071082.2705281060189009,"1701"
242332.5585418254777323,5070882.2705281060189009,242432.5585418254777323,5070982.2705281060189009,"1702"
242332.5585418254777323,5070782.2705281060189009,242432.5585418254777323,5070882.2705281060189009,"1703"
242332.5585418254777323,5070682.2705281060189009,242432.5585418254777323,5070782.2705281060189009,"1704"
242332.5585418254777323,5070582.2705281060189009,242432.5585418254777323,5070682.2705281060189009,"1705"
242332.5585418254777323,5070482.2705281060189009,242432.5585418254777323,5070582.2705281060189009,"1706"
242332.5585418254777323,5070382.2705281060189009,242432.5585418254777323,5070482.2705281060189009,"1707"
242332.5585418254777323,5070282.2705281060189009,242432.5585418254777323,5070382.2705281060189009,"1708"
242332.5585418254777323,5070182.2705281060189009,242432.5585418254777323,5070282.2705281060189009,"1709"
242332.5585418254777323,5070082.2705281060189009,242432.5585418254777323,5070182.2705281060189009,"1710"
242332.5585418254777323,5069982.2705281060189009,242432.5585418254777323,5070082.2705281060189009,"1711"
242332.5585418254777323,5069882.2705281060189009,242432.5585418254777323,5069982.2705281060189009,"1712"
242332.5585418254777323,5069782.2705281060189009,242432.5585418254777323,5069882.2705281060189009,"1713"
242332.5585418254777323,5069682.2705281060189009,242432.5585418254777323,5069782.2705281060189009,"1714"
242332.5585418254777323,5069582.2705281060189009,242432.5585418254777323,5069682.2705281060189009,"1715"
242332.5585418254777323,5069482.2705281060189009,242432.5585418254777323,5069582.2705281060189009,"1716"
242432.5585418254777323,5075982.2705281060189009,242532.5585418254777323,5076082.2705281060189009,"1717"
242432.5585418254777323,5075882.2705281060189009,242532.5585418254777323,5075982.2705281060189009,"1718"
242432.5585418254777323,5075782.2705281060189009,242532.5585418254777323,5075882.2705281060189009,"1719"
242432.5585418254777323,5075682.2705281060189009,242532.5585418254777323,5075782.2705281060189009,"1720"
242432.5585418254777323,5075582.2705281060189009,242532.5585418254777323,5075682.2705281060189009,"1721"
242432.5585418254777323,5075482.2705281060189009,242532.5585418254777323,5075582.2705281060189009,"1722"
242432.5585418254777323,5075382.2705281060189009,242532.5585418254777323,5075482.2705281060189009,"1723"
242432.5585418254777323,5075282.2705281060189009,242532.5585418254777323,5075382.2705281060189009,"1724"
242432.5585418254777323,5075182.2705281060189009,242532.5585418254777323,5075282.2705281060189009,"1725"
242432.5585418254777323,5075082.2705281060189009,242532.5585418254777323,5075182.2705281060189009,"1726"
242432.5585418254777323,5074982.2705281060189009,242532.5585418254777323,5075082.2705281060189009,"1727"
242432.5585418254777323,5074882.2705281060189009,242532.5585418254777323,5074982.2705281060189009,"1728"
242432.5585418254777323,5074782.2705281060189009,242532.5585418254777323,5074882.2705281060189009,"1729"
242432.5585418254777323,5074682.2705281060189009,242532.5585418254777323,5074782.2705281060189009,"1730"
242432.5585418254777323,5074582.2705281060189009,242532.5585418254777323,5074682.2705281060189009,"1731"
242432.5585418254777323,5074482.2705281060189009,242532.5585418254777323,5074582.2705281060189009,"1732"
242432.5585418254777323,5074382.2705281060189009,242532.5585418254777323,5074482.2705281060189009,"1733"
242432.5585418254777323,5074282.2705281060189009,242532.5585418254777323,5074382.2705281060189009,"1734"
242432.5585418254777323,5074182.2705281060189009,242532.5585418254777323,5074282.2705281060189009,"1735"
242432.5585418254777323,5074082.2705281060189009,242532.5585418254777323,5074182.2705281060189009,"1736"
242432.5585418254777323,5073982.2705281060189009,242532.5585418254777323,5074082.2705281060189009,"1737"
242432.5585418254777323,5073882.2705281060189009,242532.5585418254777323,5073982.2705281060189009,"1738"
242432.5585418254777323,5073782.2705281060189009,242532.5585418254777323,5073882.2705281060189009,"1739"
242432.5585418254777323,5073682.2705281060189009,242532.5585418254777323,5073782.2705281060189009,"1740"
242432.5585418254777323,5073582.2705281060189009,242532.5585418254777323,5073682.2705281060189009,"1741"
242432.5585418254777323,5073482.2705281060189009,242532.5585418254777323,5073582.2705281060189009,"1742"
242432.5585418254777323,5073382.2705281060189009,242532.5585418254777323,5073482.2705281060189009,"1743"
242432.5585418254777323,5073282.2705281060189009,242532.5585418254777323,5073382.2705281060189009,"1744"
242432.5585418254777323,5073182.2705281060189009,242532.5585418254777323,5073282.2705281060189009,"1745"
242432.5585418254777323,5073082.2705281060189009,242532.5585418254777323,5073182.2705281060189009,"1746"
242432.5585418254777323,5072982.2705281060189009,242532.5585418254777323,5073082.2705281060189009,"1747"
242432.5585418254777323,5072882.2705281060189009,242532.5585418254777323,5072982.2705281060189009,"1748"
242432.5585418254777323,5072782.2705281060189009,242532.5585418254777323,5072882.2705281060189009,"1749"
242432.5585418254777323,5072682.2705281060189009,242532.5585418254777323,5072782.2705281060189009,"1750"
242432.5585418254777323,5072582.2705281060189009,242532.5585418254777323,5072682.2705281060189009,"1751"
242432.5585418254777323,5072482.2705281060189009,242532.5585418254777323,5072582.2705281060189009,"1752"
242432.5585418254777323,5072382.2705281060189009,242532.5585418254777323,5072482.2705281060189009,"1753"
242432.5585418254777323,5072282.2705281060189009,242532.5585418254777323,5072382.2705281060189009,"1754"
242432.5585418254777323,5072182.2705281060189009,242532.5585418254777323,5072282.2705281060189009,"1755"
242432.5585418254777323,5072082.2705281060189009,242532.5585418254777323,5072182.2705281060189009,"1756"
242432.5585418254777323,5071982.2705281060189009,242532.5585418254777323,5072082.2705281060189009,"1757"
242432.5585418254777323,5071882.2705281060189009,242532.5585418254777323,5071982.2705281060189009,"1758"
242432.5585418254777323,5071782.2705281060189009,242532.5585418254777323,5071882.2705281060189009,"1759"
242432.5585418254777323,5071682.2705281060189009,242532.5585418254777323,5071782.2705281060189009,"1760"
242432.5585418254777323,5071582.2705281060189009,242532.5585418254777323,5071682.2705281060189009,"1761"
242432.5585418254777323,5071482.2705281060189009,242532.5585418254777323,5071582.2705281060189009,"1762"
242432.5585418254777323,5071382.2705281060189009,242532.5585418254777323,5071482.2705281060189009,"1763"
242432.5585418254777323,5071282.2705281060189009,242532.5585418254777323,5071382.2705281060189009,"1764"
242432.5585418254777323,5071182.2705281060189009,242532.5585418254777323,5071282.2705281060189009,"1765"
242432.5585418254777323,5071082.2705281060189009,242532.5585418254777323,5071182.2705281060189009,"1766"
242432.5585418254777323,5070982.2705281060189009,242532.5585418254777323,5071082.2705281060189009,"1767"
242432.5585418254777323,5070882.2705281060189009,242532.5585418254777323,5070982.2705281060189009,"1768"
242432.5585418254777323,5070782.2705281060189009,242532.5585418254777323,5070882.2705281060189009,"1769"
242432.5585418254777323,5070682.2705281060189009,242532.5585418254777323,5070782.2705281060189009,"1770"
242432.5585418254777323,5070582.2705281060189009,242532.5585418254777323,5070682.2705281060189009,"1771"
242432.5585418254777323,5070482.2705281060189009,242532.5585418254777323,5070582.2705281060189009,"1772"
242432.5585418254777323,5070382.2705281060189009,242532.5585418254777323,5070482.2705281060189009,"1773"
242432.5585418254777323,5070282.2705281060189009,242532.5585418254777323,5070382.2705281060189009,"1774"
242432.5585418254777323,5070182.2705281060189009,242532.5585418254777323,5070282.2705281060189009,"1775"
242432.5585418254777323,5070082.2705281060189009,242532.5585418254777323,5070182.2705281060189009,"1776"
242432.5585418254777323,5069982.2705281060189009,242532.5585418254777323,5070082.2705281060189009,"1777"
242432.5585418254777323,5069882.2705281060189009,242532.5585418254777323,5069982.2705281060189009,"1778"
242432.5585418254777323,5069782.2705281060189009,242532.5585418254777323,5069882.2705281060189009,"1779"
242432.5585418254777323,5069682.2705281060189009,242532.5585418254777323,5069782.2705281060189009,"1780"
242432.5585418254777323,5069582.2705281060189009,242532.5585418254777323,5069682.2705281060189009,"1781"
242432.5585418254777323,5069482.2705281060189009,242532.5585418254777323,5069582.2705281060189009,"1782"
242532.5585418254777323,5075982.2705281060189009,242632.5585418254777323,5076082.2705281060189009,"1783"
242532.5585418254777323,5075882.2705281060189009,242632.5585418254777323,5075982.2705281060189009,"1784"
242532.5585418254777323,5075782.2705281060189009,242632.5585418254777323,5075882.2705281060189009,"1785"
242532.5585418254777323,5075682.2705281060189009,242632.5585418254777323,5075782.2705281060189009,"1786"
242532.5585418254777323,5075582.2705281060189009,242632.5585418254777323,5075682.2705281060189009,"1787"
242532.5585418254777323,5075482.2705281060189009,242632.5585418254777323,5075582.2705281060189009,"1788"
242532.5585418254777323,5075382.2705281060189009,242632.5585418254777323,5075482.2705281060189009,"1789"
242532.5585418254777323,5075282.2705281060189009,242632.5585418254777323,5075382.2705281060189009,"1790"
242532.5585418254777323,5075182.2705281060189009,242632.5585418254777323,5075282.2705281060189009,"1791"
242532.5585418254777323,5075082.2705281060189009,242632.5585418254777323,5075182.2705281060189009,"1792"
242532.5585418254777323,5074982.2705281060189009,242632.5585418254777323,5075082.2705281060189009,"1793"
242532.5585418254777323,5074882.2705281060189009,242632.5585418254777323,5074982.2705281060189009,"1794"
242532.5585418254777323,5074782.2705281060189009,242632.5585418254777323,5074882.2705281060189009,"1795"
242532.5585418254777323,5074682.2705281060189009,242632.5585418254777323,5074782.2705281060189009,"1796"
242532.5585418254777323,5074582.2705281060189009,242632.5585418254777323,5074682.2705281060189009,"1797"
242532.5585418254777323,5074482.2705281060189009,242632.5585418254777323,5074582.2705281060189009,"1798"
242532.5585418254777323,5074382.2705281060189009,242632.5585418254777323,5074482.2705281060189009,"1799"
242532.5585418254777323,5074282.2705281060189009,242632.5585418254777323,5074382.2705281060189009,"1800"
242532.5585418254777323,5074182.2705281060189009,242632.5585418254777323,5074282.2705281060189009,"1801"
242532.5585418254777323,5074082.2705281060189009,242632.5585418254777323,5074182.2705281060189009,"1802"
242532.5585418254777323,5073982.2705281060189009,242632.5585418254777323,5074082.2705281060189009,"1803"
242532.5585418254777323,5073882.2705281060189009,242632.5585418254777323,5073982.2705281060189009,"1804"
242532.5585418254777323,5073782.2705281060189009,242632.5585418254777323,5073882.2705281060189009,"1805"
242532.5585418254777323,5073682.2705281060189009,242632.5585418254777323,5073782.2705281060189009,"1806"
242532.5585418254777323,5073582.2705281060189009,242632.5585418254777323,5073682.2705281060189009,"1807"
242532.5585418254777323,5073482.2705281060189009,242632.5585418254777323,5073582.2705281060189009,"1808"
242532.5585418254777323,5073382.2705281060189009,242632.5585418254777323,5073482.2705281060189009,"1809"
242532.5585418254777323,5073282.2705281060189009,242632.5585418254777323,5073382.2705281060189009,"1810"
242532.5585418254777323,5073182.2705281060189009,242632.5585418254777323,5073282.2705281060189009,"1811"
242532.5585418254777323,5073082.2705281060189009,242632.5585418254777323,5073182.2705281060189009,"1812"
242532.5585418254777323,5072982.2705281060189009,242632.5585418254777323,5073082.2705281060189009,"1813"
242532.5585418254777323,5072882.2705281060189009,242632.5585418254777323,5072982.2705281060189009,"1814"
242532.5585418254777323,5072782.2705281060189009,242632.5585418254777323,5072882.2705281060189009,"1815"
242532.5585418254777323,5072682.2705281060189009,242632.5585418254777323,5072782.2705281060189009,"1816"
242532.5585418254777323,5072582.2705281060189009,242632.5585418254777323,5072682.2705281060189009,"1817"
242532.5585418254777323,5072482.2705281060189009,242632.5585418254777323,5072582.2705281060189009,"1818"
242532.5585418254777323,5072382.2705281060189009,242632.5585418254777323,5072482.2705281060189009,"1819"
242532.5585418254777323,5072282.2705281060189009,242632.5585418254777323,5072382.2705281060189009,"1820"
242532.5585418254777323,5072182.2705281060189009,242632.5585418254777323,5072282.2705281060189009,"1821"
242532.5585418254777323,5072082.2705281060189009,242632.5585418254777323,5072182.2705281060189009,"1822"
242532.5585418254777323,5071982.2705281060189009,242632.5585418254777323,5072082.2705281060189009,"1823"
242532.5585418254777323,5071882.2705281060189009,242632.5585418254777323,5071982.2705281060189009,"1824"
242532.5585418254777323,5071782.2705281060189009,242632.5585418254777323,5071882.2705281060189009,"1825"
242532.5585418254777323,5071682.2705281060189009,242632.5585418254777323,5071782.2705281060189009,"1826"
242532.5585418254777323,5071582.2705281060189009,242632.5585418254777323,5071682.2705281060189009,"1827"
242532.5585418254777323,5071482.2705281060189009,242632.5585418254777323,5071582.2705281060189009,"1828"
242532.5585418254777323,5071382.2705281060189009,242632.5585418254777323,5071482.2705281060189009,"1829"
